DateOccured,MonthReportedtoMSHP,Count,Crime,District,Neighborhood,XCoord,YCoord,TMAX  ,TMIN  
2012-09-12,2012-09,1,211000,5,59,901789.6,1027973.0,300.0,178.0
2012-09-12,2012-09,1,142320,6,71,893016.4,1039938.0,300.0,178.0
2012-09-12,2012-09,1,10000,4,35,907512.3,1019461.0,300.0,178.0
2012-09-12,2012-09,1,67701,8,56,894515.1,1030959.0,300.0,178.0
2012-09-12,2012-09,1,43015,3,25,896934.8,1010169.0,300.0,178.0
2012-09-12,2012-09,1,182400,4,63,908505.0,1024640.0,300.0,178.0
2012-09-12,2012-09,1,51312,1,16,890577.3,1003043.0,300.0,178.0
2012-09-12,2012-09,1,91114,9,31,898636.1,1013433.0,300.0,178.0
2012-09-12,2012-09,1,71040,1,5,888873.3,999375.6,300.0,178.0
2012-09-12,2012-09,1,142320,1,2,888071.1,987645.1,300.0,178.0
2012-09-12,2012-09,1,64701,9,38,886929.8,1019483.0,300.0,178.0
2012-09-12,2012-09,1,65701,8,54,890317.9,1027244.0,300.0,178.0
2012-09-12,2012-09,1,67701,6,79,899886.7,1054015.0,300.0,178.0
2012-09-12,2012-09,1,91113,4,36,905455.4,1018670.0,300.0,178.0
2012-09-12,2012-09,1,64701,3,15,892014.5,1006056.0,300.0,178.0
2012-09-12,2012-09,1,142320,6,68,898967.1,1035120.0,300.0,178.0
2012-09-12,2012-09,1,64711,3,15,887580.4,1007432.0,300.0,178.0
2012-09-12,2012-09,1,243300,3,24,897506.6,1009841.0,300.0,178.0
2012-09-12,2012-09,1,142320,9,38,892199.1,1019970.0,300.0,178.0
2012-09-12,2012-09,1,71030,5,64,907724.4,1028773.0,300.0,178.0
2012-09-12,2012-09,1,41013,9,37,896274.5,1019902.0,300.0,178.0
2012-09-12,2012-09,1,64701,9,59,899853.3,1023919.0,300.0,178.0
2012-09-12,2012-09,1,65701,9,38,893477.8,1022381.0,300.0,178.0
2012-09-12,2012-09,1,41011,3,15,890882.5,1006270.0,300.0,178.0
2012-09-12,2012-09,1,142320,7,48,882058.8,1028179.0,300.0,178.0
2012-09-12,2012-09,1,51112,3,13,888485.0,1013390.0,300.0,178.0
2012-09-12,2012-09,1,65701,6,74,896465.4,1048898.0,300.0,178.0
2012-09-12,2012-09,1,43016,1,16,890717.4,1000685.0,300.0,178.0
2012-09-12,2012-09,1,142320,1,1,887254.8,989289.4,300.0,178.0
2012-09-12,2012-09,1,92000,9,38,888580.9,1025734.0,300.0,178.0
2012-09-12,2012-09,1,265321,4,36,906055.1,1017127.0,300.0,178.0
2012-09-12,2012-09,1,42016,3,30,897853.4,1006691.0,300.0,178.0
2012-09-12,2012-09,1,241100,6,73,890569.0,1048956.0,300.0,178.0
2012-09-12,2012-09,1,266999,6,73,890569.0,1048956.0,300.0,178.0
2012-09-12,2012-09,1,264100,7,48,880773.3,1028147.0,300.0,178.0
2012-09-12,2012-09,1,51130,3,22,900230.1,1008401.0,300.0,178.0
2012-09-12,2012-09,1,43012,8,56,894499.1,1033274.0,300.0,178.0
2012-09-12,2012-09,1,182999,4,36,905442.8,1018627.0,300.0,178.0
2012-09-12,2012-09,1,266999,5,65,905939.7,1029021.0,300.0,178.0
2012-09-12,2012-09,1,266999,5,65,905939.7,1029021.0,300.0,178.0
2012-09-12,2012-09,1,67601,2,13,883530.5,1009029.0,300.0,178.0
2012-09-12,2012-09,1,266510,3,21,903682.5,1009384.0,300.0,178.0
2012-09-12,2012-09,1,250000,4,35,909553.8,1018165.0,300.0,178.0
2012-09-13,2012-09,1,112010,1,16,895820.9,1001279.0,311.0,161.0
2012-09-13,2012-09,1,64711,9,39,891643.6,1017281.0,311.0,161.0
2012-09-13,2012-09,1,41011,1,5,887892.1,1001483.0,311.0,161.0
2012-09-13,2012-09,1,65701,8,53,888503.4,1026317.0,311.0,161.0
2012-09-13,2012-09,1,51212,4,35,0.0,0.0,311.0,161.0
2012-09-13,2012-09,1,67601,3,30,897525.7,1006730.0,311.0,161.0
2012-09-13,2012-09,1,67701,3,20,905751.6,1009951.0,311.0,161.0
2012-09-13,2012-09,1,64711,2,9,876196.8,1006182.0,311.0,161.0
2012-09-13,2012-09,1,67601,6,76,890076.9,1044790.0,311.0,161.0
2012-09-13,2012-09,1,91113,7,50,885245.3,1032426.0,311.0,161.0
2012-09-13,2012-09,1,91113,7,50,885245.3,1032426.0,311.0,161.0
2012-09-13,2012-09,1,91113,1,1,888369.9,991903.0,311.0,161.0
2012-09-13,2012-09,1,91113,1,1,888369.9,991903.0,311.0,161.0
2012-09-13,2012-09,1,91113,9,37,898012.9,1016579.0,311.0,161.0
2012-09-13,2012-09,1,41011,1,16,891771.0,997793.4,311.0,161.0
2012-09-13,2012-09,1,250000,2,45,876607.7,1023267.0,311.0,161.0
2012-09-13,2012-09,1,63701,9,59,898337.4,1024456.0,311.0,161.0
2012-09-13,2012-09,1,65701,6,73,893084.6,1050259.0,311.0,161.0
2012-09-13,2012-09,1,63701,3,19,897535.3,1005070.0,311.0,161.0
2012-09-13,2012-09,1,51312,7,48,880118.4,1028755.0,311.0,161.0
2012-09-13,2012-09,1,91113,1,5,887428.4,1001221.0,311.0,161.0
2012-09-13,2012-09,1,229999,3,25,896397.1,1009258.0,311.0,161.0
2012-09-13,2012-09,1,266999,2,6,882435.3,999300.9,311.0,161.0
2012-09-13,2012-09,1,65701,4,35,907901.1,1016212.0,311.0,161.0
2012-09-13,2012-09,1,265321,6,70,891102.9,1039534.0,311.0,161.0
2012-09-13,2012-09,1,51112,5,68,899168.6,1033045.0,311.0,161.0
2012-09-13,2012-09,1,115100,4,35,905674.9,1014347.0,311.0,161.0
2012-09-13,2012-09,1,182400,2,8,878374.1,999302.7,311.0,161.0
2012-09-13,2012-09,1,51312,2,14,885202.9,1007287.0,311.0,161.0
2012-09-13,2012-09,1,91113,4,35,907168.5,1019631.0,311.0,161.0
2012-09-13,2012-09,1,67601,6,71,894542.1,1038824.0,311.0,161.0
2012-09-13,2012-09,1,182400,5,64,0.0,0.0,311.0,161.0
2012-09-13,2012-09,1,51130,3,24,898068.2,1011825.0,311.0,161.0
2012-09-13,2012-09,1,178200,5,59,899068.8,1027459.0,311.0,161.0
2012-09-13,2012-09,1,66701,7,46,877121.3,1025345.0,311.0,161.0
2012-09-13,2012-09,1,142320,1,16,894088.4,999142.3,311.0,161.0
2012-09-13,2012-09,1,266999,5,67,902100.7,1030971.0,311.0,161.0
2012-09-13,2012-09,1,71013,3,15,890919.2,1006265.0,311.0,161.0
2012-09-13,2012-09,-1,71013,3,15,890919.2,1006265.0,311.0,161.0
2012-09-13,2012-09,1,229999,4,36,905047.2,1017882.0,311.0,161.0
2012-09-13,2012-09,1,51112,1,6,882163.4,998448.0,311.0,161.0
2012-09-13,2012-09,1,112010,6,71,893203.3,1040288.0,311.0,161.0
2012-09-13,2012-09,1,229999,4,36,904605.6,1018572.0,311.0,161.0
2012-09-13,2012-09,1,51112,3,24,897947.8,1011471.0,311.0,161.0
2012-09-13,2012-09,1,229999,7,49,885113.6,1028677.0,311.0,161.0
2012-09-13,2012-09,1,36112,3,30,896065.1,1006019.0,311.0,161.0
2012-09-13,2012-09,1,229999,4,35,908438.1,1017047.0,311.0,161.0
2012-09-13,2012-09,1,64701,4,35,908732.9,1017197.0,311.0,161.0
2012-09-13,2012-09,1,42012,2,6,879635.3,999214.1,311.0,161.0
2012-09-13,2012-09,1,69602,3,27,894474.7,1012363.0,311.0,161.0
2012-09-13,2012-09,1,67701,8,53,888503.4,1026317.0,311.0,161.0
2012-09-13,2012-09,1,71030,4,36,904521.8,1014630.0,311.0,161.0
2012-09-13,2012-09,1,69702,2,14,885187.4,1005711.0,311.0,161.0
2012-09-13,2012-09,1,265321,3,15,885863.4,1007205.0,311.0,161.0
2012-09-13,2012-09,1,182250,1,16,893146.3,1002098.0,311.0,161.0
2012-09-13,2012-09,1,69703,4,35,907503.9,1015923.0,311.0,161.0
2012-09-13,2012-09,1,63701,1,1,888369.9,991903.0,311.0,161.0
2012-09-13,2012-09,1,69703,5,59,901058.4,1029421.0,311.0,161.0
2012-09-13,2012-09,1,51312,3,15,891950.0,1008560.0,311.0,161.0
2012-09-13,2012-09,1,242000,2,9,877191.2,1005882.0,311.0,161.0
2012-09-13,2012-09,1,51112,6,69,894104.9,1036952.0,311.0,161.0
2012-09-13,2012-09,1,51312,1,3,886505.6,995854.9,311.0,161.0
2012-09-13,2012-09,1,67601,1,5,888353.4,1001431.0,311.0,161.0
2012-09-13,2012-09,1,229999,4,36,905047.2,1017882.0,311.0,161.0
2012-09-13,2012-09,1,65701,9,38,888177.2,1025772.0,311.0,161.0
2012-09-13,2012-09,1,241100,3,22,901865.4,1010014.0,311.0,161.0
2012-09-13,2012-09,1,71013,2,11,878808.6,1011665.0,311.0,161.0
2012-09-13,2012-09,1,67701,7,52,887936.0,1031116.0,311.0,161.0
2012-09-13,2012-09,1,65701,9,38,893283.4,1021674.0,311.0,161.0
2012-09-13,2012-09,1,71013,7,52,888518.6,1034297.0,311.0,161.0
2012-09-13,2012-09,1,51322,3,22,899356.9,1005657.0,311.0,161.0
2012-09-13,2012-09,1,250000,1,1,888369.9,991903.0,311.0,161.0
2012-09-13,2012-09,1,31111,3,25,896397.1,1009258.0,311.0,161.0
2012-09-13,2012-09,1,142320,3,19,897140.8,1003993.0,311.0,161.0
2012-09-13,2012-09,1,241100,2,13,882210.6,1009279.0,311.0,161.0
2012-09-13,2012-09,1,64711,3,25,896270.9,1008140.0,311.0,161.0
2012-09-13,2012-09,1,51312,5,59,898877.0,1026529.0,311.0,161.0
2012-09-13,2012-09,1,229999,4,33,904169.1,1013927.0,311.0,161.0
2012-09-13,2012-09,1,66701,9,39,888210.7,1017812.0,311.0,161.0
2012-09-13,2012-09,1,182400,7,78,883476.1,1033424.0,311.0,161.0
2012-09-13,2012-09,1,63701,8,55,888784.6,1030280.0,311.0,161.0
2012-09-13,2012-09,1,63701,3,25,893788.8,1005469.0,311.0,161.0
2012-09-13,2012-09,1,266510,4,36,904978.6,1018554.0,311.0,161.0
2012-09-13,2012-09,1,241100,3,13,887875.6,1012328.0,311.0,161.0
2012-09-13,2012-09,1,71040,1,2,890035.2,989096.0,311.0,161.0
2012-09-13,2012-09,1,64711,8,55,890337.0,1033013.0,311.0,161.0
2012-09-13,2012-09,1,182250,8,56,898038.3,1028434.0,311.0,161.0
2012-09-13,2012-09,1,142320,4,36,904155.3,1019609.0,311.0,161.0
2012-09-13,2012-09,1,51322,3,24,898108.3,1010980.0,311.0,161.0
2012-09-13,2012-09,1,51312,6,71,895740.3,1039475.0,311.0,161.0
2012-09-13,2012-09,1,178200,3,19,898162.7,1002525.0,311.0,161.0
2012-09-13,2012-09,1,67701,2,8,878653.4,1004650.0,311.0,161.0
2012-09-13,2012-09,1,64701,1,1,893030.8,995310.5,311.0,161.0
2012-09-13,2012-09,1,130000,7,50,884714.6,1038923.0,311.0,161.0
2012-09-13,2012-09,1,266999,7,50,884714.6,1038923.0,311.0,161.0
2012-09-13,2012-09,1,67701,7,52,887941.8,1033279.0,311.0,161.0
2012-09-13,2012-09,1,65701,4,36,904957.8,1018479.0,311.0,161.0
2012-09-13,2012-09,1,67701,4,35,907901.1,1016212.0,311.0,161.0
2012-09-13,2012-09,1,130000,9,31,894681.4,1014458.0,311.0,161.0
2012-09-13,2012-09,1,263422,9,38,892653.7,1022142.0,311.0,161.0
2012-09-13,2012-09,1,91303,8,55,0.0,0.0,311.0,161.0
2012-09-13,2012-09,1,72113,3,27,894398.1,1012718.0,311.0,161.0
2012-09-13,2012-09,1,65701,2,9,874592.3,1008246.0,311.0,161.0
2012-09-13,2012-09,1,142320,1,2,889869.8,989300.6,311.0,161.0
2012-09-13,2012-09,1,67701,3,13,887641.4,1012453.0,311.0,161.0
2012-09-13,2012-09,1,182250,6,72,889500.6,1041854.0,311.0,161.0
2012-09-13,2012-09,1,31111,1,1,887004.7,989254.4,311.0,161.0
2012-09-13,2012-09,1,263141,1,1,892637.8,994365.9,311.0,161.0
2012-09-13,2012-09,1,211000,7,50,884936.3,1036904.0,311.0,161.0
2012-09-13,2012-09,1,67701,9,38,888761.9,1025574.0,311.0,161.0
2012-09-13,2012-09,1,182400,9,37,895965.8,1018801.0,311.0,161.0
2012-09-13,2012-09,1,130000,7,50,888884.8,1036000.0,311.0,161.0
2012-09-13,2012-09,1,71013,7,38,886001.2,1025055.0,311.0,161.0
2012-09-13,2012-09,1,65601,3,24,898063.6,1010189.0,311.0,161.0
2012-09-13,2012-09,1,65701,7,47,881981.5,1026014.0,311.0,161.0
2012-09-13,2012-09,1,71013,7,47,883334.5,1025442.0,311.0,161.0
2012-09-13,2012-09,1,241100,7,46,877404.6,1027557.0,311.0,161.0
2012-09-13,2012-09,1,64601,3,22,899746.4,1005730.0,311.0,161.0
2012-09-13,2012-09,1,71013,4,35,907003.4,1019090.0,311.0,161.0
2012-09-13,2012-09,1,43012,6,69,894921.7,1034562.0,311.0,161.0
2012-09-13,2012-09,1,142320,3,25,895195.9,1008107.0,311.0,161.0
2012-09-13,2012-09,1,71030,8,54,891300.3,1025640.0,311.0,161.0
2012-09-13,2012-09,-1,71013,4,35,907003.4,1019090.0,311.0,161.0
2012-09-13,2012-09,1,91114,4,61,906189.8,1022184.0,311.0,161.0
2012-09-13,2012-09,1,142320,7,46,880273.8,1025821.0,311.0,161.0
2012-09-13,2012-09,1,52322,9,59,897188.1,1025930.0,311.0,161.0
2012-09-13,2012-09,1,67701,1,16,896665.9,1001860.0,311.0,161.0
2012-09-13,2012-09,1,31111,5,65,905351.6,1030728.0,311.0,161.0
2012-09-13,2012-09,1,67701,1,16,894462.9,1002211.0,311.0,161.0
2012-09-13,2012-09,1,43016,7,50,886955.6,1033659.0,311.0,161.0
2012-09-13,2012-09,1,83000,7,50,885702.9,1034948.0,311.0,161.0
2012-09-13,2012-09,1,34422,3,15,891985.8,1004493.0,311.0,161.0
2012-09-13,2012-09,1,64701,1,16,894773.0,1000843.0,311.0,161.0
2012-09-13,2012-09,1,51112,1,16,894833.6,1002815.0,311.0,161.0
2012-09-13,2012-09,1,265321,9,38,889007.1,1024475.0,311.0,161.0
2012-09-13,2012-09,1,69702,9,59,898413.8,1026006.0,311.0,161.0
2012-09-13,2012-09,1,71013,7,48,881249.1,1029341.0,311.0,161.0
2012-09-13,2012-09,1,264100,9,38,889387.6,1025644.0,311.0,161.0
2012-09-13,2012-09,1,51112,6,68,896907.8,1033410.0,311.0,161.0
2012-09-13,2012-09,1,142320,1,16,897467.6,1001923.0,311.0,161.0
2012-09-13,2012-09,1,67701,1,5,884584.6,997991.7,311.0,161.0
2012-09-13,2012-09,1,51312,4,34,905879.3,1012807.0,311.0,161.0
2012-09-13,2012-09,1,265321,4,32,899889.1,1012426.0,311.0,161.0
2012-09-13,2012-09,1,65701,9,37,898574.5,1020432.0,311.0,161.0
2012-09-13,2012-09,1,51112,3,13,886745.8,1011274.0,311.0,161.0
2012-09-13,2012-09,1,64701,3,15,891886.9,1003901.0,311.0,161.0
2012-09-13,2012-09,1,121000,7,52,890302.0,1034607.0,311.0,161.0
2012-09-13,2012-09,1,51112,4,32,902097.1,1013216.0,311.0,161.0
2012-09-13,2012-09,1,71013,6,71,893271.3,1039628.0,311.0,161.0
2012-09-13,2012-09,1,182130,7,50,885475.1,1038751.0,311.0,161.0
2012-09-13,2012-09,1,65601,2,14,885849.8,1007356.0,311.0,161.0
2012-09-13,2012-09,1,229999,8,55,890993.1,1033133.0,311.0,161.0
2012-09-13,2012-09,1,69602,6,72,892740.6,1042906.0,311.0,161.0
2012-09-13,2012-09,1,142320,3,25,895751.5,1007882.0,311.0,161.0
2012-09-13,2012-09,1,69702,2,9,875303.8,1008788.0,311.0,161.0
2012-09-13,2012-09,1,91114,6,70,884697.6,1040339.0,311.0,161.0
2012-09-13,2012-09,1,91114,6,70,884697.6,1040339.0,311.0,161.0
2012-09-13,2012-09,1,266999,6,70,884697.6,1040339.0,311.0,161.0
2012-09-14,2012-09,1,241100,2,13,883763.2,1009642.0,211.0,144.0
2012-09-14,2012-09,1,67601,9,39,891260.7,1017603.0,211.0,144.0
2012-09-14,2012-09,1,31421,9,38,888500.5,1025085.0,211.0,144.0
2012-09-14,2012-09,1,67601,3,15,890821.4,1008092.0,211.0,144.0
2012-09-14,2012-09,1,65701,8,53,888503.4,1026317.0,211.0,144.0
2012-09-14,2012-09,1,64701,9,38,888454.8,1023811.0,211.0,144.0
2012-09-14,2012-09,1,64701,5,68,900142.6,1034662.0,211.0,144.0
2012-09-14,2012-09,1,265321,6,74,897325.9,1045910.0,211.0,144.0
2012-09-14,2012-09,1,31421,4,35,909628.1,1019660.0,211.0,144.0
2012-09-14,2012-09,1,71030,5,63,905719.4,1026548.0,211.0,144.0
2012-09-14,2012-09,1,65701,7,51,887444.4,1030650.0,211.0,144.0
2012-09-14,2012-09,1,142320,9,37,901828.4,1020973.0,211.0,144.0
2012-09-14,2012-09,1,43201,1,4,884771.8,1003839.0,211.0,144.0
2012-09-14,2012-09,1,31111,9,39,890504.0,1017271.0,211.0,144.0
2012-09-14,2012-09,1,64701,8,53,889472.2,1027177.0,211.0,144.0
2012-09-14,2012-09,1,51122,1,5,887606.8,999495.9,211.0,144.0
2012-09-14,2012-09,1,71013,7,50,885219.1,1037410.0,211.0,144.0
2012-09-14,2012-09,1,67601,6,70,886191.1,1040939.0,211.0,144.0
2012-09-14,2012-09,1,51112,8,56,892756.0,1031081.0,211.0,144.0
2012-09-14,2012-09,1,69702,6,71,896757.1,1038372.0,211.0,144.0
2012-09-14,2012-09,1,265321,7,50,882348.3,1034507.0,211.0,144.0
2012-09-14,2012-09,1,265321,9,77,896622.8,1021210.0,211.0,144.0
2012-09-14,2012-09,1,182400,1,16,891177.5,1001681.0,211.0,144.0
2012-09-14,2012-09,1,91113,4,36,904372.4,1018055.0,211.0,144.0
2012-09-14,2012-09,1,67701,1,16,893358.1,999917.8,211.0,144.0
2012-09-14,2012-09,1,65701,8,53,888244.6,1027493.0,211.0,144.0
2012-09-14,2012-09,1,182130,6,74,898564.8,1045187.0,211.0,144.0
2012-09-14,2012-09,1,51112,1,16,891647.5,997314.1,211.0,144.0
2012-09-14,2012-09,1,266999,6,69,895281.5,1033596.0,211.0,144.0
2012-09-14,2012-09,1,69703,3,15,893075.6,1003288.0,211.0,144.0
2012-09-14,2012-09,1,52312,4,32,900170.3,1012974.0,211.0,144.0
2012-09-14,2012-09,1,51112,6,69,895883.2,1033896.0,211.0,144.0
2012-09-14,2012-09,1,67701,3,19,897320.1,1003361.0,211.0,144.0
2012-09-14,2012-09,1,69602,3,18,898812.1,1002414.0,211.0,144.0
2012-09-14,2012-09,1,266510,6,69,892710.1,1034788.0,211.0,144.0
2012-09-14,2012-09,1,142320,7,47,884536.7,1024563.0,211.0,144.0
2012-09-14,2012-09,1,178200,3,23,902130.3,1010504.0,211.0,144.0
2012-09-14,2012-09,1,63701,2,8,878653.4,1004650.0,211.0,144.0
2012-09-14,2012-09,1,64601,9,38,890761.6,1020719.0,211.0,144.0
2012-09-14,2012-09,1,182130,4,36,905878.5,1016618.0,211.0,144.0
2012-09-14,2012-09,1,51122,1,16,890882.6,1001460.0,211.0,144.0
2012-09-14,2012-09,1,63701,2,8,879065.8,1003060.0,211.0,144.0
2012-09-14,2012-09,1,51111,7,46,880202.6,1026959.0,211.0,144.0
2012-09-14,2012-09,1,91113,6,79,899461.2,1045874.0,211.0,144.0
2012-09-14,2012-09,1,66701,8,55,888784.6,1030280.0,211.0,144.0
2012-09-14,2012-09,1,66701,9,38,891808.7,1022061.0,211.0,144.0
2012-09-14,2012-09,1,91113,3,30,898804.8,1007406.0,211.0,144.0
2012-09-14,2012-09,1,91113,3,30,898804.8,1007406.0,211.0,144.0
2012-09-14,2012-09,1,51312,2,13,880940.0,1009971.0,211.0,144.0
2012-09-14,2012-09,1,266510,4,36,903731.7,1018016.0,211.0,144.0
2012-09-14,2012-09,1,67701,7,52,888593.8,1031893.0,211.0,144.0
2012-09-14,2012-09,1,91123,3,19,897727.3,1004370.0,211.0,144.0
2012-09-14,2012-09,1,41011,5,65,905303.9,1027894.0,211.0,144.0
2012-09-14,2012-09,1,41021,5,65,905303.9,1027894.0,211.0,144.0
2012-09-14,2012-09,1,63701,7,50,888884.8,1036000.0,211.0,144.0
2012-09-14,2012-09,1,69602,7,48,879559.3,1030441.0,211.0,144.0
2012-09-14,2012-09,1,43023,1,4,884798.7,990597.8,211.0,144.0
2012-09-14,2012-09,1,265321,3,25,895681.4,1009887.0,211.0,144.0
2012-09-14,2012-09,1,142320,9,39,887598.9,1018475.0,211.0,144.0
2012-09-14,2012-09,1,64701,1,0,0.0,0.0,211.0,144.0
2012-09-14,2012-09,1,67601,9,37,896789.3,1019838.0,211.0,144.0
2012-09-14,2012-09,1,265321,1,17,896260.8,997735.4,211.0,144.0
2012-09-14,2012-09,1,51322,6,71,893773.7,1041654.0,211.0,144.0
2012-09-14,2012-09,1,67701,4,61,907436.9,1021789.0,211.0,144.0
2012-09-14,2012-09,1,69602,1,2,888450.2,986971.6,211.0,144.0
2012-09-14,2012-09,1,182130,5,59,901069.3,1029712.0,211.0,144.0
2012-09-14,2012-09,1,69702,5,59,898747.9,1027181.0,211.0,144.0
2012-09-14,2012-09,1,142320,3,15,886722.9,1004901.0,211.0,144.0
2012-09-14,2012-09,1,65601,3,15,890491.9,1003736.0,211.0,144.0
2012-09-14,2012-09,1,265321,6,69,893595.6,1033948.0,211.0,144.0
2012-09-14,2012-09,1,63701,3,25,893788.8,1005469.0,211.0,144.0
2012-09-14,2012-09,1,73313,9,37,896448.8,1019684.0,211.0,144.0
2012-09-14,2012-09,1,67701,6,74,897117.6,1052655.0,211.0,144.0
2012-09-14,2012-09,1,51312,6,76,889571.6,1046851.0,211.0,144.0
2012-09-14,2012-09,1,65701,6,69,893549.9,1035063.0,211.0,144.0
2012-09-14,2012-09,1,142320,4,61,906260.1,1022438.0,211.0,144.0
2012-09-14,2012-09,1,69702,6,68,897628.2,1032695.0,211.0,144.0
2012-09-14,2012-09,1,69602,6,69,896458.1,1034761.0,211.0,144.0
2012-09-14,2012-09,1,142320,3,24,899273.1,1010332.0,211.0,144.0
2012-09-14,2012-09,1,31421,1,1,890810.1,996468.2,211.0,144.0
2012-09-14,2012-09,1,64601,6,75,910845.4,1068605.0,211.0,144.0
2012-09-14,2012-09,1,51312,1,5,887952.3,1002250.0,211.0,144.0
2012-09-14,2012-09,1,91113,3,19,896701.7,1004579.0,211.0,144.0
2012-09-14,2012-09,1,266999,6,76,888526.4,1045727.0,211.0,144.0
2012-09-14,2012-09,1,67701,3,25,893788.8,1005469.0,211.0,144.0
2012-09-14,2012-09,1,64701,6,69,897489.1,1036716.0,211.0,144.0
2012-09-14,2012-09,1,65701,9,31,897377.8,1013782.0,211.0,144.0
2012-09-14,2012-09,1,151110,6,76,889681.1,1048490.0,211.0,144.0
2012-09-14,2012-09,1,151130,7,50,884982.6,1034486.0,211.0,144.0
2012-09-14,2012-09,1,65701,7,51,887743.1,1030516.0,211.0,144.0
2012-09-14,2012-09,1,229999,4,36,905308.5,1018077.0,211.0,144.0
2012-09-14,2012-09,1,67601,9,38,892104.8,1022153.0,211.0,144.0
2012-09-14,2012-09,1,142320,1,5,885815.3,1000885.0,211.0,144.0
2012-09-14,2012-09,1,265321,7,50,884096.9,1035152.0,211.0,144.0
2012-09-14,2012-09,1,66701,7,46,878698.8,1025478.0,211.0,144.0
2012-09-14,2012-09,1,91114,3,22,901119.5,1008129.0,211.0,144.0
2012-09-14,2012-09,1,142320,4,61,905432.7,1022657.0,211.0,144.0
2012-09-14,2012-09,1,42011,4,35,907416.8,1019101.0,211.0,144.0
2012-09-14,2012-09,1,265321,3,26,897690.4,1011061.0,211.0,144.0
2012-09-14,2012-09,1,64701,9,77,895875.6,1022377.0,211.0,144.0
2012-09-14,2012-09,1,265321,9,37,894650.9,1018863.0,211.0,144.0
2012-09-14,2012-09,1,71013,3,25,895335.9,1006668.0,211.0,144.0
2012-09-14,2012-09,1,65701,4,35,907440.4,1018277.0,211.0,144.0
2012-09-14,2012-09,1,182400,6,69,895640.3,1034347.0,211.0,144.0
2012-09-14,2012-09,1,91303,4,36,904195.4,1017639.0,211.0,144.0
2012-09-14,2012-09,1,51222,2,13,883763.2,1009642.0,211.0,144.0
2012-09-14,2012-09,1,51212,9,38,893355.1,1023308.0,211.0,144.0
2012-09-14,2012-09,1,71013,9,31,899924.3,1013895.0,211.0,144.0
2012-09-14,2012-09,1,151110,9,38,888424.2,1025288.0,211.0,144.0
2012-09-14,2012-09,1,64701,9,77,898577.1,1020442.0,211.0,144.0
2012-09-14,2012-09,1,67601,3,22,900340.7,1005629.0,211.0,144.0
2012-09-14,2012-09,1,66701,3,15,890119.8,1008052.0,211.0,144.0
2012-09-14,2012-09,1,71040,6,74,896128.8,1048034.0,211.0,144.0
2012-09-14,2012-09,1,265321,3,15,889184.9,1009018.0,211.0,144.0
2012-09-14,2012-09,1,182999,9,39,890386.8,1017261.0,211.0,144.0
2012-09-14,2012-09,1,142320,9,77,897742.5,1020861.0,211.0,144.0
2012-09-14,2012-09,1,69602,6,74,896814.6,1051032.0,211.0,144.0
2012-09-14,2012-09,1,115100,9,38,887728.0,1019460.0,211.0,144.0
2012-09-14,2012-09,1,182400,7,51,888171.9,1030307.0,211.0,144.0
2012-09-14,2012-09,1,66701,7,48,879208.1,1030937.0,211.0,144.0
2012-09-14,2012-09,1,65601,4,35,907097.4,1018075.0,211.0,144.0
2012-09-14,2012-09,1,142320,8,56,897279.1,1031153.0,211.0,144.0
2012-09-14,2012-09,1,51322,9,31,897414.2,1013629.0,211.0,144.0
2012-09-14,2012-09,1,142320,7,47,883317.2,1025702.0,211.0,144.0
2012-09-14,2012-09,1,41011,1,1,890884.5,992482.6,211.0,144.0
2012-09-14,2012-09,1,71013,4,36,905182.1,1018907.0,211.0,144.0
2012-09-14,2012-09,1,142320,2,12,881299.3,1013920.0,211.0,144.0
2012-09-14,2012-09,-1,41011,1,1,890884.5,992482.6,211.0,144.0
2012-09-14,2012-09,-1,71013,4,36,905182.1,1018907.0,211.0,144.0
2012-09-14,2012-09,1,266510,4,34,905495.8,1013890.0,211.0,144.0
2012-09-14,2012-09,1,44013,4,36,903731.7,1018016.0,211.0,144.0
2012-09-14,2012-09,1,71013,6,73,892919.6,1050751.0,211.0,144.0
2012-09-14,2012-09,1,64701,9,37,896423.8,1019015.0,211.0,144.0
2012-09-14,2012-09,1,71013,7,52,888401.4,1033255.0,211.0,144.0
2012-09-14,2012-09,1,42011,1,5,886101.9,1001459.0,211.0,144.0
2012-09-14,2012-09,1,42021,1,5,886101.9,1001459.0,211.0,144.0
2012-09-14,2012-09,1,71040,6,73,893577.6,1048926.0,211.0,144.0
2012-09-14,2012-09,1,182250,7,50,886936.6,1037414.0,211.0,144.0
2012-09-14,2012-09,1,65701,1,17,896340.0,998145.2,211.0,144.0
2012-09-14,2012-09,1,67701,4,35,910276.3,1018790.0,211.0,144.0
2012-09-14,2012-09,1,265321,2,42,881147.7,1018528.0,211.0,144.0
2012-09-14,2012-09,1,65701,8,55,890070.8,1031172.0,211.0,144.0
2012-09-14,2012-09,1,51212,1,5,886884.3,1003025.0,211.0,144.0
2012-09-14,2012-09,1,142320,4,61,905432.7,1022657.0,211.0,144.0
2012-09-14,2012-09,1,142320,3,15,888626.4,1007549.0,211.0,144.0
2012-09-14,2012-09,1,52112,9,39,888123.9,1015112.0,211.0,144.0
2012-09-14,2012-09,1,31111,7,38,885060.6,1026008.0,211.0,144.0
2012-09-14,2012-09,1,67701,4,35,909422.4,1016993.0,211.0,144.0
